id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,total_sf,bathrooms,porch_area,condition_1_pos,condition_2_pos,condition_1_neg,condition_2_neg,has_pool,has_fireplace,has_garage,has_basement,garage_and_cars,quality,fireplace_and_qual,liv_area_rms_abvgrnd,condition,salepricelog
1326,902427045,20,RM,70.0,12702,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,PConc,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,GasA,4,1,FuseA,882,0,0,882,0.0,0.0,1,0,2,1,3,4,7,0,0.0,Detchd,1956.0,Unf,1.0,308.0,3.0,3.0,3,0,45,0,0,0,0,0,12,2008,WD ,97000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,882.0,1.0,45,0,0,0,0,0,0,1,0,308.0,0.0,0.0,3528,0.0,11.48246625748552
2423,528228360,120,RL,47.25,2938,Pave,1,4,4,3,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4.0,3.0,3.0,GLQ,1038.0,Unf,0.0,330.0,1368.0,GasA,5,1,SBrkr,1511,0,0,1511,1.0,0.0,2,0,2,1,4,5,7,1,3.0,Attchd,2002.0,Fin,2.0,398.0,3.0,3.0,3,130,30,0,0,0,0,0,5,2006,WD ,246990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2879.0,3.0,160,0,0,0,0,0,1,1,1,796.0,448.0,3.0,7555,135.0,12.417103128960582
1631,527175130,20,RL,160.0,18160,Grvl,1,4,4,3,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,3,3,CBlock,3.0,3.0,3.0,BLQ,550.0,Unf,0.0,752.0,1302.0,GasA,2,1,SBrkr,1128,0,0,1128,1.0,0.0,1,0,3,1,3,6,7,1,3.0,Attchd,1964.0,Unf,2.0,480.0,3.0,3.0,2,0,108,246,0,0,0,0,3,2007,WD ,154204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2430.0,2.0,354,0,0,0,0,0,1,1,1,960.0,162.0,3.0,6768,162.0,11.946031680112146
1263,535425060,20,RL,76.0,11355,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,3,3,CBlock,3.0,3.0,1.0,BLQ,637.0,Unf,0.0,675.0,1312.0,GasA,5,1,SBrkr,1312,0,0,1312,0.0,0.0,1,1,3,1,3,6,7,1,4.0,Attchd,1958.0,RFn,2.0,495.0,3.0,3.0,3,0,304,144,0,0,0,6500,4,2008,WD ,186000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624.0,2.0,448,0,0,0,0,0,1,1,1,990.0,189.0,4.0,7872,189.0,12.133501952695338
1046,527451550,160,RM,21.0,1680,Pave,1,4,4,3,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,3,3,CBlock,3.0,3.0,1.0,Rec,350.0,Unf,0.0,280.0,630.0,GasA,3,1,SBrkr,630,672,0,1302,0.0,0.0,2,1,3,1,3,6,7,0,0.0,Detchd,1972.0,Unf,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0,12,2008,WD ,111750,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1932.0,3.0,0,0,0,0,0,0,0,1,1,264.0,135.0,0.0,7812,135.0,11.624019512475815
47,528176010,20,RL,110.0,14300,Pave,1,2,4,2,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,5,3,PConc,5.0,3.0,4.0,GLQ,1373.0,Unf,0.0,1473.0,2846.0,GasA,5,1,SBrkr,2696,0,0,2696,1.0,0.0,2,1,3,1,5,10,7,2,4.0,Attchd,2003.0,Fin,3.0,958.0,3.0,3.0,3,220,150,0,0,0,0,0,6,2010,WD ,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5542.0,4.0,370,0,0,0,0,0,1,1,1,2874.0,1125.0,8.0,26960,135.0,13.122363377404328
1424,906378190,60,RL,65.0,10616,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,628.0,628.0,GasA,5,1,SBrkr,628,728,0,1356,0.0,0.0,2,1,3,1,4,6,7,1,4.0,BuiltIn,2007.0,Fin,2.0,484.0,3.0,3.0,3,100,24,0,0,0,0,0,3,2008,New,177439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1984.0,3.0,124,0,0,0,0,0,1,1,1,968.0,448.0,4.0,8136,135.0,12.086382166860469
429,528108070,60,RL,96.0,11308,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,5,3,PConc,5.0,3.0,3.0,GLQ,936.0,Unf,0.0,168.0,1104.0,GasA,5,1,SBrkr,1130,1054,0,2184,1.0,0.0,2,1,3,1,5,10,7,1,4.0,Attchd,2008.0,Fin,3.0,836.0,3.0,3.0,3,0,102,0,0,0,0,0,7,2009,WD ,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3288.0,4.0,102,0,0,0,0,0,1,1,1,2508.0,1125.0,4.0,21840,135.0,12.721885810807203
1031,527359070,60,RL,80.0,10480,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,3,3,CBlock,3.0,3.0,1.0,ALQ,403.0,Unf,0.0,400.0,803.0,GasA,3,1,SBrkr,1098,866,0,1964,0.0,0.0,2,1,4,1,3,8,7,1,4.0,Attchd,1976.0,RFn,2.0,483.0,3.0,3.0,3,0,69,0,0,0,0,0,9,2008,WD ,205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2767.0,3.0,69,0,0,0,0,0,1,1,1,966.0,189.0,4.0,15712,162.0,12.230765258120545
1635,527184110,120,RL,35.0,5118,Pave,2,2,4,3,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,4.0,GLQ,926.0,Unf,0.0,386.0,1312.0,GasA,4,1,SBrkr,1321,0,0,1321,1.0,0.0,1,0,1,1,4,4,7,1,3.0,Attchd,1990.0,RFn,2.0,484.0,3.0,3.0,3,0,64,140,0,0,0,0,8,2007,WD ,212000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2633.0,2.0,204,0,0,0,0,0,1,1,1,968.0,512.0,3.0,5284,135.0,12.26434155365415
309,911370510,120,RM,44.0,3811,Pave,2,2,4,2,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,3,PConc,5.0,3.0,4.0,GLQ,1373.0,Unf,0.0,221.0,1594.0,GasA,5,1,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,4,5,7,1,4.0,Attchd,2004.0,Fin,2.0,525.0,3.0,3.0,3,128,53,0,0,155,0,0,5,2010,WD ,246000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240.0,4.0,336,0,0,1,0,0,1,1,1,1050.0,640.0,4.0,8230,135.0,12.4130868149145
1020,527302070,20,RL,80.96551724137932,10825,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,4,3,CBlock,4.0,3.0,2.0,GLQ,747.0,Unf,0.0,513.0,1260.0,GasA,3,1,SBrkr,1260,0,0,1260,1.0,0.0,2,0,3,1,3,6,7,0,0.0,Attchd,1983.0,Unf,2.0,598.0,3.0,3.0,3,152,0,0,0,0,0,0,7,2008,WD ,181900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2520.0,3.0,152,0,0,0,0,0,0,1,1,1196.0,336.0,0.0,7560,189.0,12.111212364506214
178,902206040,50,RM,50.0,5500,Pave,1,4,4,3,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,LwQ,234.0,ALQ,692.0,0.0,926.0,GasA,3,1,SBrkr,926,0,390,1316,1.0,0.0,1,0,3,1,3,6,7,0,0.0,Detchd,1974.0,Unf,2.0,484.0,3.0,3.0,3,0,0,0,0,0,0,0,4,2010,WD ,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1852.0,2.0,0,0,0,0,0,0,0,1,1,968.0,135.0,0.0,7896,189.0,11.77528972943772
1975,902105110,70,RM,60.0,9600,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,4,BrkTil,2.0,2.0,1.0,Unf,0.0,Unf,0.0,264.0,264.0,GasA,5,1,SBrkr,768,664,0,1432,0.0,0.0,2,0,2,1,3,7,7,0,0.0,Detchd,1910.0,Unf,2.0,360.0,3.0,4.0,3,270,0,112,0,0,0,0,5,2007,WD ,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1696.0,2.0,382,0,0,0,0,0,0,1,1,720.0,90.0,0.0,10024,224.0,11.790557201568507
2096,906223040,60,RL,75.0,9317,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4.0,4.0,1.0,GLQ,497.0,Unf,0.0,282.0,779.0,GasA,5,1,SBrkr,1029,929,0,1958,1.0,0.0,2,1,3,1,4,7,7,1,3.0,Attchd,1994.0,RFn,2.0,499.0,3.0,3.0,3,202,93,0,0,0,0,0,7,2007,CWD,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2737.0,4.0,295,0,0,0,0,0,1,1,1,998.0,448.0,3.0,13706,240.0,12.301382825334498
865,907252210,20,RL,70.75324675324676,11838,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,3.0,Unf,0.0,Unf,0.0,1753.0,1753.0,GasA,5,1,SBrkr,1788,0,0,1788,0.0,0.0,2,0,3,1,5,7,7,1,3.0,Attchd,2001.0,RFn,2.0,522.0,3.0,3.0,3,202,151,0,0,0,0,0,6,2009,WD ,236500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3541.0,2.0,353,0,0,0,0,0,1,1,1,1044.0,640.0,3.0,12516,135.0,12.373703486914124
385,527365030,60,FV,75.0,8004,Pave,2,4,4,3,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,4,3,PConc,4.0,3.0,1.0,GLQ,544.0,Unf,0.0,288.0,832.0,GasA,5,1,SBrkr,832,1103,0,1935,1.0,0.0,2,1,3,1,3,8,7,0,0.0,BuiltIn,2009.0,Fin,2.0,552.0,3.0,3.0,3,0,150,0,0,0,0,0,12,2009,New,263435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2767.0,4.0,150,0,0,1,0,0,0,1,1,1104.0,384.0,0.0,15480,135.0,12.481561937216318
1362,903454100,50,RM,60.0,6876,Pave,1,3,4,3,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,0.0,Unf,0.0,1272.0,1272.0,GasA,3,1,SBrkr,1272,0,697,1969,0.0,0.0,2,0,4,1,3,9,6,1,4.0,Detchd,1938.0,Unf,2.0,400.0,3.0,3.0,3,0,34,0,0,0,0,0,11,2008,COD,141000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2544.0,2.0,34,0,0,0,0,0,1,1,1,800.0,162.0,4.0,17721,162.0,11.856515169360305
1091,528250030,60,RL,72.02564102564102,8396,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,847.0,847.0,GasA,5,1,SBrkr,847,1139,0,1986,0.0,0.0,2,1,4,1,4,9,7,1,4.0,BuiltIn,2003.0,Fin,2.0,434.0,3.0,3.0,3,120,48,0,0,0,0,0,5,2008,WD ,213000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2833.0,3.0,168,0,0,0,0,0,1,1,1,868.0,448.0,4.0,17874,135.0,12.269047444691562
317,916386020,20,RL,73.0,9803,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,1214.0,1214.0,GasA,5,1,SBrkr,1214,0,0,1214,0.0,0.0,2,0,2,1,4,6,7,0,0.0,Attchd,2010.0,RFn,2.0,520.0,3.0,3.0,3,0,25,0,0,0,0,0,1,2010,New,179781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2428.0,2.0,25,0,0,0,0,0,0,1,1,1040.0,448.0,0.0,7284,135.0,12.09949472246591
1076,528186160,120,RL,48.0,6240,Pave,1,4,4,3,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4.0,3.0,1.0,GLQ,846.0,Unf,0.0,496.0,1342.0,GasA,5,1,SBrkr,1342,0,0,1342,1.0,0.0,2,0,2,1,4,6,7,1,4.0,Attchd,2007.0,Fin,2.0,550.0,3.0,3.0,3,0,35,0,0,0,0,0,6,2008,WD ,234250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2684.0,3.0,35,0,0,0,0,0,1,1,1,1100.0,512.0,4.0,8052,135.0,12.364144200100668
1573,916325080,20,RL,78.5945945945946,15498,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,4,3,CBlock,4.0,3.0,3.0,ALQ,1165.0,LwQ,400.0,0.0,1565.0,GasA,3,1,SBrkr,2898,0,0,2898,1.0,0.0,2,0,2,1,4,10,7,1,4.0,Attchd,1976.0,Fin,2.0,665.0,3.0,3.0,3,0,72,174,0,0,0,0,5,2008,COD,287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4463.0,3.0,246,0,0,0,0,0,1,1,1,1330.0,512.0,4.0,28980,162.0,12.567237494741757
485,528275160,60,RL,72.02564102564102,12891,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,5.0,3.0,1.0,GLQ,651.0,Unf,0.0,219.0,870.0,GasA,5,1,SBrkr,878,1126,0,2004,1.0,0.0,2,1,4,1,4,8,7,1,4.0,BuiltIn,2002.0,Fin,3.0,644.0,3.0,3.0,3,0,48,0,0,0,0,0,7,2009,WD ,257500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874.0,4.0,48,0,0,0,0,0,1,1,1,1932.0,640.0,4.0,16032,135.0,12.458774999085929
2021,903234160,30,RM,60.0,6180,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Unf,0.0,Unf,0.0,960.0,960.0,GasA,3,0,SBrkr,986,0,0,986,0.0,0.0,1,0,2,1,3,5,7,1,4.0,Detchd,1926.0,Unf,1.0,180.0,3.0,3.0,3,0,128,0,0,0,0,0,5,2007,WD ,102000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946.0,1.0,128,0,0,0,0,0,1,1,1,180.0,162.0,4.0,4930,135.0,11.532728092266408
2032,903451110,45,RM,57.0,7449,Pave,1,3,4,3,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,1.0,Unf,0.0,Unf,0.0,637.0,637.0,GasA,5,1,FuseF,1108,0,0,1108,0.0,0.0,1,0,3,1,4,6,7,1,4.0,Attchd,1930.0,Unf,1.0,280.0,3.0,3.0,1,0,0,205,0,0,0,0,6,2007,WD ,139400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745.0,1.0,205,0,0,0,0,0,1,1,1,280.0,252.0,4.0,6648,189.0,11.845102777308561
2604,535381060,50,RL,60.0,10410,Pave,1,4,4,3,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,1.0,Unf,0.0,Unf,0.0,672.0,672.0,GasA,3,1,SBrkr,694,520,0,1214,0.0,0.0,1,0,3,1,3,6,7,0,0.0,Detchd,1998.0,Unf,3.0,936.0,3.0,3.0,3,216,0,160,0,0,0,0,1,2006,WD ,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1886.0,1.0,376,0,0,1,0,0,0,1,1,2808.0,81.0,0.0,7284,108.0,11.56171562913966
1615,526355190,20,RL,95.0,15865,Pave,2,4,4,2,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3.0,4.0,4.0,ALQ,351.0,Rec,823.0,1043.0,2217.0,GasA,5,1,SBrkr,2217,0,0,2217,1.0,0.0,2,0,4,1,4,8,7,1,3.0,Attchd,1970.0,Unf,2.0,621.0,3.0,3.0,3,81,207,0,0,224,0,0,10,2007,WD ,268000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4434.0,3.0,512,0,0,0,0,0,1,1,1,1242.0,384.0,3.0,17736,288.0,12.498742259492994
2736,905426150,80,RL,66.93023255813954,19690,Pave,2,4,4,3,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,4,4,CBlock,4.0,3.0,3.0,Unf,0.0,Unf,0.0,697.0,697.0,GasA,3,1,SBrkr,1575,626,0,2201,0.0,0.0,2,0,4,1,4,8,7,1,4.0,Attchd,1966.0,Unf,2.0,432.0,4.0,4.0,3,586,236,0,0,0,738,0,8,2006,WD ,274970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2898.0,2.0,822,0,0,0,0,1,1,1,1,864.0,384.0,4.0,17608,336.0,12.524417279788771
473,528228455,120,RL,43.0,3182,Pave,1,4,4,3,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4.0,3.0,3.0,GLQ,16.0,Unf,0.0,1204.0,1220.0,GasA,5,1,SBrkr,1220,0,0,1220,0.0,0.0,2,0,2,1,4,5,7,1,4.0,Attchd,2005.0,Fin,2.0,397.0,3.0,3.0,3,100,16,0,0,0,0,0,8,2009,WD ,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2440.0,2.0,116,0,0,0,0,0,1,1,1,794.0,448.0,4.0,6100,135.0,12.100712129872347
1316,902306130,70,RM,60.0,9600,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,3,5,BrkTil,3.0,3.0,1.0,Rec,141.0,Unf,0.0,548.0,689.0,GasA,5,1,SBrkr,689,689,0,1378,0.0,0.0,2,0,3,1,4,7,7,1,4.0,Detchd,1928.0,Unf,2.0,360.0,3.0,3.0,1,0,0,116,0,0,0,0,10,2008,WD ,161000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2067.0,2.0,116,0,0,0,0,0,1,1,1,720.0,252.0,4.0,9646,405.0,11.9891596439666
244,905478190,20,RL,60.0,11100,Pave,1,1,4,3,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,GasA,5,1,SBrkr,930,0,0,930,0.0,0.0,1,0,2,1,4,6,7,0,0.0,Detchd,1946.0,Unf,1.0,308.0,3.0,3.0,3,0,0,0,0,0,0,0,4,2010,WD ,84900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,930.0,1.0,0,0,0,0,0,0,0,1,0,308.0,0.0,0.0,5580,0.0,11.349229372299439
152,535304060,190,RL,70.0,13587,Pave,1,4,4,3,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,3.0,Rec,532.0,Unf,0.0,456.0,988.0,GasA,3,1,SBrkr,988,0,0,988,1.0,0.0,1,0,2,1,3,5,7,0,0.0,Attchd,1958.0,Unf,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0,4,2010,WD ,119000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1976.0,2.0,0,0,0,0,0,0,0,1,1,264.0,135.0,0.0,4940,135.0,11.686878772093667
1588,921201060,20,RL,85.0,11447,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,674.0,4,3,PConc,5.0,3.0,3.0,GLQ,1571.0,Unf,0.0,393.0,1964.0,GasA,5,1,SBrkr,1964,0,0,1964,1.0,0.0,2,1,3,1,4,7,7,1,4.0,Attchd,2005.0,Fin,3.0,892.0,3.0,3.0,3,0,265,0,0,0,0,0,6,2008,WD ,370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3928.0,4.0,265,0,0,0,0,0,1,1,1,2676.0,640.0,4.0,13748,135.0,12.821258284620408
2111,906392080,20,RL,64.0,7242,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,1270.0,1270.0,GasA,5,1,SBrkr,1270,0,0,1270,0.0,0.0,2,0,2,1,4,6,7,0,0.0,Attchd,2005.0,RFn,2.0,524.0,3.0,3.0,3,0,96,0,0,0,0,0,7,2007,WD ,175900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2540.0,2.0,96,0,0,0,0,0,0,1,1,1048.0,448.0,0.0,7620,135.0,12.077670930725649
813,906226120,90,RL,64.0,7018,Pave,1,4,4,3,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,GasA,3,1,SBrkr,1120,1120,0,2240,0.0,0.0,2,0,6,2,3,12,7,0,0.0,Detchd,1979.0,Unf,2.0,528.0,3.0,3.0,3,154,0,0,0,0,0,0,6,2009,WD ,142953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2240.0,2.0,154,0,0,1,0,0,0,1,0,1056.0,0.0,0.0,26880,0.0,11.870271183889114
1854,533250190,120,RL,50.0,9466,Pave,3,4,4,3,Norm,Norm,TwnhsE,1Story,8,5,1994,1995,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4.0,3.0,4.0,LwQ,457.0,ALQ,1037.0,0.0,1494.0,GasA,5,1,SBrkr,1494,0,0,1494,1.0,0.0,1,1,1,1,4,5,7,1,4.0,Attchd,1994.0,Fin,2.0,478.0,3.0,3.0,3,0,30,0,0,217,0,0,5,2007,WD ,279700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2988.0,3.0,247,0,0,0,0,0,1,1,1,956.0,512.0,4.0,7470,135.0,12.541472879190051
